path,artifact_type,size_bytes,raw_data_rows,orphan_class,zero_row_cannot_support_null,resolution_status,registry_experiment_id,resolution_problems
results/stage6/generated_phase2_bce/CM_B_STD_003.json,json,2219,,paper_relevant_noncritical,False,unresolved,,
results/stage6/generated_phase2_bce/CM_B_STD_004.json,json,2108,,paper_relevant_noncritical,False,unresolved,,
results/stage6/generated_phase2_bce/CM_B_STD_005.json,json,2267,,paper_relevant_noncritical,False,unresolved,,
results/stage6/generated_phase2_bce/CM_B_STD_006.json,json,2120,,paper_relevant_noncritical,False,unresolved,,
results/stage6/generated_phase2_bce/CM_B_STD_007.json,json,2020,,paper_relevant_noncritical,False,unresolved,,
results/stage6/generated_phase2_bce/CM_B_STD_008.json,json,1972,,paper_relevant_noncritical,False,unresolved,,
results/stage6/generated_phase2_bce/CM_B_STD_009.json,json,2126,,paper_relevant_noncritical,False,unresolved,,
results/stage6/generated_phase2_bce/CM_B_STD_010.json,json,2406,,paper_relevant_noncritical,False,unresolved,,
results/stage6/generated_phase2_bce/CM_B_STD_011.json,json,2316,,paper_relevant_noncritical,False,unresolved,,
results/stage6/generated_phase2_bce/CM_B_STD_012.json,json,2270,,paper_relevant_noncritical,False,unresolved,,
results/stage6/generated_phase2_bce/CM_B_STD_013.json,json,2138,,paper_relevant_noncritical,False,unresolved,,
results/stage6/generated_phase2_bce/CM_B_STD_014.json,json,2237,,paper_relevant_noncritical,False,unresolved,,
results/stage6/generated_phase2_bce/CM_B_STD_015.json,json,2075,,paper_relevant_noncritical,False,unresolved,,
results/stage6/generated_phase2_bce/CM_C_001.json,json,1311,,paper_relevant_noncritical,False,unresolved,,
results/stage6/generated_phase2_bce/CM_C_002.json,json,1298,,paper_relevant_noncritical,False,unresolved,,
results/stage6/generated_phase2_bce/CM_C_003.json,json,1198,,paper_relevant_noncritical,False,unresolved,,
results/stage6/generated_phase2_bce/CM_C_004.json,json,1180,,paper_relevant_noncritical,False,unresolved,,
results/stage6/generated_phase2_bce/CM_C_005.json,json,1353,,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/domain_generalisation/layer_auroc_variance.json,json,3653,28,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/domain_generalisation/layer_pearson_variance.json,json,2778,28,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/domain_generalisation/loo_predictions_variance.json,json,25379,135,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/domain_generalisation/run_probing_events.jsonl,jsonl,417,1,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/domain_generalisation/summary_variance.json,json,1601,,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/llama_variance/layer_auroc_variance.json,json,4183,32,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/llama_variance/layer_pearson_variance.json,json,3211,32,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/llama_variance/loo_predictions_variance.json,json,19895,135,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/llama_variance/run_probing_events.jsonl,jsonl,418,1,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/llama_variance/summary_variance.json,json,919,,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/mean_cue_token/layer_auroc_resid_post_cue_token.json,json,394,3,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/mean_cue_token/layer_pearson_resid_post_cue_token.json,json,301,3,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/mean_cue_token/loo_predictions_resid_post_cue_token.json,json,20026,135,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/mean_cue_token/run_probing_events.jsonl,jsonl,412,1,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/mean_cue_token/summary_resid_post_cue_token.json,json,677,,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/primary_variance/layer_auroc_variance.json,json,3650,28,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/primary_variance/layer_pearson_variance.json,json,2785,28,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/primary_variance/loo_predictions_variance.json,json,19939,135,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/primary_variance/run_probing_events.jsonl,jsonl,417,1,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/primary_variance/summary_variance.json,json,888,,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/variance_ensemble/loo_predictions_variance_ensemble.json,json,16699,135,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/variance_ensemble/run_probing_events.jsonl,jsonl,412,1,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/variance_ensemble/summary_variance_ensemble.json,json,752,,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/variance_ensemble_no_cue_c/loo_predictions_variance_ensemble.json,json,16083,130,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/variance_ensemble_no_cue_c/run_probing_events.jsonl,jsonl,412,1,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/variance_ensemble_no_cue_c/summary_variance_ensemble.json,json,754,,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/variance_mlp/layer_auroc_variance_mlp.json,json,133,1,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/variance_mlp/loo_predictions_variance_mlp.json,json,20542,135,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/variance_mlp/run_probing_events.jsonl,jsonl,407,1,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/variance_mlp/summary_variance_mlp.json,json,657,,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/variance_no_cue_c/layer_auroc_variance.json,json,3643,28,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/variance_no_cue_c/layer_pearson_variance.json,json,2811,28,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/variance_no_cue_c/loo_predictions_variance.json,json,19209,130,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/variance_no_cue_c/run_probing_events.jsonl,jsonl,417,1,paper_relevant_noncritical,False,unresolved,,
results/stage6/probing/variance_no_cue_c/summary_variance.json,json,888,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_all_templates_events.jsonl,jsonl,15550,56,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase1_full_summary.json,json,138,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase1_partial_summary.json,json,138,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_041.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_042.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_043.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_044.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_045.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_046.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_047.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_048.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_049.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_050.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_051.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_052.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_053.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_054.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_055.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_056.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_057.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_058.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_059.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/CM_B_UM_060.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/TH_B_UM_001.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/TH_B_UM_002.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/TH_B_UM_003.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/TH_B_UM_004.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/TH_B_UM_005.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/TH_B_UM_006.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/TH_B_UM_007.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/TH_B_UM_008.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/TH_B_UM_009.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/TH_B_UM_010.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/phase2_ad_render_summary.json,json,1737,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_ad/render_all_templates_events.jsonl,jsonl,19936,64,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_001.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_002.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_003.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_004.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_005.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_006.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_007.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_008.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_009.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_010.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_011.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_012.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_013.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_014.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_015.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_016.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_017.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_018.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_019.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_A_STD_020.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_B_STD_001.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_B_STD_002.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_B_STD_003.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_B_STD_004.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_B_STD_005.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_B_STD_006.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_B_STD_007.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_B_STD_008.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_B_STD_009.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_B_STD_010.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_B_STD_011.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_B_STD_012.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_B_STD_013.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_B_STD_014.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_B_STD_015.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_C_001.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_C_002.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_C_003.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_C_004.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/CM_C_005.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/phase2_bce_render_summary.json,json,1835,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/render_all_templates_events.jsonl,jsonl,37008,123,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/render_summary_bce_frame_refresh.json,json,136,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/render_summary_bce_standard_cuea_refresh.json,json,138,,paper_relevant_noncritical,False,unresolved,,
results/stage6/render_phase2_bce/render_summary_bce_standard_cueb_refresh.json,json,138,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_001.json,json,678,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_002.json,json,678,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_003.json,json,679,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_004.json,json,715,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_005.json,json,707,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_006.json,json,685,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_007.json,json,712,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_008.json,json,698,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_009.json,json,687,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_010.json,json,675,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_011.json,json,709,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_012.json,json,685,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_013.json,json,723,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_014.json,json,675,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_015.json,json,673,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_016.json,json,690,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_017.json,json,681,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_018.json,json,671,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_019.json,json,675,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_020.json,json,681,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_021.json,json,678,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_022.json,json,673,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_023.json,json,684,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_024.json,json,687,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_025.json,json,676,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_026.json,json,698,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_027.json,json,675,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_028.json,json,695,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_029.json,json,694,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_030.json,json,680,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_031.json,json,694,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_032.json,json,725,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_033.json,json,719,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_034.json,json,725,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_035.json,json,719,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_036.json,json,699,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_037.json,json,717,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_038.json,json,715,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_039.json,json,715,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification/CM_B_UM_040.json,json,680,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_041.json,json,694,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_042.json,json,698,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_043.json,json,698,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_044.json,json,700,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_045.json,json,682,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_046.json,json,681,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_047.json,json,724,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_048.json,json,693,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_049.json,json,725,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_050.json,json,724,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_051.json,json,722,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_052.json,json,724,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_053.json,json,725,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_054.json,json,725,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_055.json,json,719,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_056.json,json,693,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_057.json,json,680,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_058.json,json,695,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_059.json,json,736,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/CM_B_UM_060.json,json,675,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/TH_B_UM_001.json,json,702,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/TH_B_UM_002.json,json,702,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/TH_B_UM_003.json,json,702,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/TH_B_UM_004.json,json,706,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/TH_B_UM_005.json,json,706,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/TH_B_UM_006.json,json,736,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/TH_B_UM_007.json,json,716,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/TH_B_UM_008.json,json,716,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/TH_B_UM_009.json,json,695,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_ad/TH_B_UM_010.json,json,700,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_001.json,json,671,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_002.json,json,669,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_003.json,json,662,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_004.json,json,662,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_005.json,json,667,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_006.json,json,667,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_007.json,json,667,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_008.json,json,662,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_009.json,json,664,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_010.json,json,674,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_011.json,json,662,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_012.json,json,662,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_013.json,json,701,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_014.json,json,657,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_015.json,json,712,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_016.json,json,686,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_017.json,json,684,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_018.json,json,710,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_019.json,json,677,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_A_STD_020.json,json,672,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_B_STD_001.json,json,682,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_B_STD_002.json,json,687,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_B_STD_003.json,json,682,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_B_STD_004.json,json,696,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_B_STD_005.json,json,696,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_B_STD_006.json,json,710,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_B_STD_007.json,json,714,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_B_STD_008.json,json,699,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_B_STD_009.json,json,696,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_B_STD_010.json,json,723,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_B_STD_011.json,json,722,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_B_STD_012.json,json,723,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_B_STD_013.json,json,719,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_B_STD_014.json,json,704,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_B_STD_015.json,json,728,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_C_001.json,json,672,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_C_002.json,json,670,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_C_003.json,json,659,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_C_004.json,json,673,,paper_relevant_noncritical,False,unresolved,,
results/stage6/verification_phase2_bce/CM_C_005.json,json,671,,paper_relevant_noncritical,False,unresolved,,
results/stage8/analysis_deepseek/deepseek_per_family.csv,csv,11373,140,paper_relevant_noncritical,False,unresolved,,
results/stage8/analysis_deepseek/deepseek_summary.json,json,666,,paper_relevant_noncritical,False,unresolved,,
results/stage8/analysis_deepseek/generate_positive_families_events.jsonl,jsonl,441,1,paper_relevant_noncritical,False,unresolved,,
results/stage8/analysis_deepseek/stage8_positive_families_deepseek.json,json,994,,paper_relevant_noncritical,False,unresolved,,
results/stage8/attention/family_head_contributions.json,json,48881,280,paper_relevant_noncritical,False,unresolved,,
results/stage8/attention/head_sensitivity_scores.json,json,4634,28,paper_relevant_noncritical,False,unresolved,,
results/stage8/attention/probe_weights_layer18.npy,npy,14464,,paper_relevant_noncritical,False,unresolved,,
results/stage8/attention/run_attention_analysis_events.jsonl,jsonl,290,1,paper_relevant_noncritical,False,unresolved,,
results/stage8/baselines_deepseek/run_baselines_surface_events.jsonl,jsonl,1660,5,paper_relevant_noncritical,False,unresolved,,
results/stage8/baselines_deepseek/surface_bag_of_words_slp_binary.json,json,347,,paper_relevant_noncritical,False,unresolved,,
results/stage8/baselines_deepseek/surface_cue_span_only_slp_binary.json,json,349,,paper_relevant_noncritical,False,unresolved,,
results/stage8/baselines_deepseek/surface_prompt_statistics_slp_binary.json,json,351,,paper_relevant_noncritical,False,unresolved,,
results/stage8/baselines_deepseek/surface_tfidf_continuous.json,json,309,,paper_relevant_noncritical,False,unresolved,,
results/stage8/baselines_deepseek/surface_tfidf_logistic_slp_binary.json,json,348,,paper_relevant_noncritical,False,unresolved,,
results/stage8/causal_comparison_table.json,json,5738,,paper_relevant_noncritical,False,unresolved,,
results/stage8/causal_patching/patching_results.csv,csv,18931,240,paper_relevant_noncritical,False,unresolved,,
results/stage8/causal_patching/patching_summary.json,json,2810,,paper_relevant_noncritical,False,unresolved,,
results/stage8/causal_patching/run_causal_patching_events.jsonl,jsonl,8101,22,paper_relevant_noncritical,False,unresolved,,
results/stage8/causal_patching_cue_token/patching_results.csv,csv,18222,240,paper_relevant_noncritical,False,unresolved,,
